Ship's Telescope,3491
Ship's Wheel,31948
Shiver Arrow,762
Shockwave Amulet,9304
Shopping Bag,21411
Short Pillar,2258
Short Sword,3294
Shoulder Plate,29420
Shovel,3457
Shovel (Immobile),15689
Shrimp,3581
Shroom Cupboard,37010
Shroud of Despair,22757
Shrunken Head Necklace,19357
Sickle,3293
Sight of Surrender's Eye,20183
Sight of Surrender's Plushie,32077
Sign of Uman and Zathroth,24200
Signed Contract,128
Signet Ring,31592
Silencer Claws,20200
Silencer Excretion,20165
Silencer Resonating Chamber,20201
Silken Bookmark,28566
Silkweaver Bow,8029
Silky Fur,10292
Silky Tapestry,9046
Silver Amulet,3054
Silver Brooch,3017
Silver Chimes,28494
Silver Cup,32920
Silver Cup (Ascension),38638
Silver Cup (Honour),36992
Silver Cup (Radiance),37162
Silver Cup (Valour),34329
Silver Cup of Honour,9207
Silver Dagger,3290
Silver Deed,32916
Silver Dust,27447
Silver Fafnar Trophy,9627
Silver Foxmouse Coin,43733
Silver Goblet,5806
Silver Hand,38649
Silver Hand Mirror,32772
Silver Hunter Trophy,32755
Silver Key,2969
Silver Key (Outpost),21392
Silver Mace,3312
Silver Mask,31370
Silver Medal,9216
Silver Moon Coin,43732
Silver Necklace,3015
Silver Nugget,27488
Silver Nuggets,27445
Silver Prison Key,20270
Silver Raid Token,19083
Silver Rune Emblem (Animate Dead),11613
Silver Rune Emblem (Avalanche),11623
Silver Rune Emblem (Chameleon),11633
Silver Rune Emblem (Destroy Field),11639
Silver Rune Emblem (Disintegrate),11631
Silver Rune Emblem (Energy Bomb),11627
Silver Rune Emblem (Energy Wall),11635
Silver Rune Emblem (Explosion),11607
Silver Rune Emblem (Fire Field),11649
Silver Rune Emblem (Fireball),11617
Silver Rune Emblem (Firebomb),11643
Silver Rune Emblem (Great Fireball),11615
Silver Rune Emblem (Heavy Magic Missile),11605
Silver Rune Emblem (Holy Missile),11625
Silver Rune Emblem (Icicle),11621
Silver Rune Emblem (Light Magic Missile),11647
Silver Rune Emblem (Magic Wall),11611
Silver Rune Emblem (Paralyze),11629
Silver Rune Emblem (Poison Bomb),11645
Silver Rune Emblem (Soulfire),11637
Silver Rune Emblem (Sudden Death),11609
Silver Rune Emblem (Thunderstorm),11619
Silver Rune Emblem (Ultimate Healing),11603
Silver Rune Emblem (Wild Growth),11641
Silver Token,22516
Silver Trophy of Excellence,9213
Silver Vein,22075
Silver Warrior Trophy,9210
Silver and a Golden Hand,38843
Silvered Trap,22059
Simple Arrow,21470
Simple Bed,15517
Simple Dress,3568
Simple Fanfare,2954
Simple Fishing Rod,32047
Simple Footboard,32564
Simple Headboard,32555
Singer,37239
Single Human Eye,25701
Sinister Book,27932
Siramal's Golden Bug Trophy,14673
Six Cans,24480
Skelaptor,44097
Skeletal Cabinet,28687
Skeletal Chair,28679
Skeletal Chest,28685
Skeletal Table,28681
Skeleton (Decoration),6523
Skeleton (Item),4317
Skeleton (Large Model),42087
Skeleton (Niche),213
Skeleton (Object),8606
Skeleton (Small Model),42086
Skeleton Decoration,6523
Skeleton in a Cage,31947
Skill Trainer (Axe),16199
Skill Trainer (Club),16200
Skill Trainer (Distance),16201
Skill Trainer (Magic),16202
Skill Trainer (Sword),16198
Skinning Knife,12672
Skull (Item),3114
Skull (Object),5015
Skull (Quest),28489
Skull Belt,11480
Skull Candle,5813
Skull Coin,32583
Skull Fetish,22191
Skull Helmet,5741
Skull Orchid,22645
Skull Pillar,7058
Skull Pillar (Stone),27513
Skull Shatterer,17849
Skull Staff,3324
Skull Torch,11055
Skull of Ratha,3207
Skull of a Caveman,10159
Skullcracker Armor,8061
Skullcrusher,7423
Skunk Tail,10274
Sky Cake Carpet,37370
Sky Tibia Carpet,37386
Slate Floor,28323
Slayer of Carving,23307
Slayer of Carving (Charged),23308
Slayer of Carving (Heavily Charged),23309
Slayer of Carving (Overcharged),23310
Slayer of Destruction,27450
Slayer of Mayhem,23224
Slayer of Mayhem (Charged),23234
Slayer of Mayhem (Heavily Charged),23244
Slayer of Mayhem (Overcharged),23254
Slayer of Remedy,23267
Slayer of Remedy (Charged),23268
Slayer of Remedy (Heavily Charged),23269
Slayer of Remedy (Overcharged),23270
Sleep Shawl,29428
Sleeping Hyaena,22664
Sleeping Mat,37797
Sleepless Twine,20119
Sleepless Twine (Broken Dream Thick),20099
Sleepless Twine (Broken Dream),20100
Sleepless Twine (Thick),20118
Slide,12139
Slightly Feline Statue,21390
Slightly Rusted Armor,8896
Slightly Rusted Helmet,8908
Slightly Rusted Legs,8899
Slightly Rusted Shield,8902
Slime (Glooth),20796
Slime (Object),8418
Slime (Purple),21774
Slime Fungus,10674
Slime Gobbler,12077
Slime Heart,21194
Slime Mould,12601
Slime Slide,21049
Slimy Leaf Tentacle,21197
Slimy Leg,27623
Slimy Valve,21150
Sling Herb,3738
Slingshot,5907
Sliver,37109
Slug Drug,12519
Small Amethyst,3033
Small Axe,3462
Small Bamboo Shelf,2464
Small Bass,32044
Small Blue Crystals,14958
Small Blue Pillow,2389
Small Blue Present Kit,37569
Small Brook,18841
Small Cask,4848
Small Coral,13678
Small Crystal Bell,21554
Small Diamond,3028
Small Dragon Tear,19084
Small Dragon Tooth Shelf,11393
Small Earth Heap,30001
Small Emerald,3032
Small Enchanted Amethyst,678
Small Enchanted Emerald,677
Small Enchanted Ruby,676
Small Enchanted Sapphire,675
Small Energy Ball,23524
Small Fish,5553
Small Flask of Eyedrops,11512
Small Gloothworm Tubes,21828
Small Gloothworm Tubes (Fed),21845
Small Gloothworm Tubes (Floss),21827
Small Glowing Mushrooms (Green),15119
Small Golden Anchor,14019
Small Golden Scorpion,12471
Small Golden Taboret,12477
Small Grappletackles,10726
Small Greasy Stone,12423
Small Green Crystals,14952
Small Green Pillow,2387
Small Health Potion,7876
Small Ice Statue (Bird),7448
Small Ice Statue (Fish),7447
Small Juniper Tree,22294
Small Ladybug,30322
Small Lamp,9059
Small Lit Pagoda,2075
Small Moist Wall,13099
Small Mudpit,10681
Small Notebook,11450
Small Oil Lamp,2933
Small Orange Pillow,2390
Small Pagoda,2074
Small Pagoda (Lit),21387
Small Petrified Tortoise,31446
Small Pile of Scrolls,31567
Small Pitchfork,11513
Small Plant House,25320
Small Plant House (Usable),25318
Small Purple Pillow,2386
Small Red Crystals,14964
Small Red Pillow,2388
Small Reward Box,39704
Small Rock Needle,19780
Small Rock Needles,19781
Small Round Table,2316
Small Ruby,3030
Small Sapphire,3029
Small Snake Head,5060
Small Snake Head (Activated),5059
Small Sprocketwhip,10719
Small Stone,1781
Small Table,2319
Small Table Kit,2782
Small Topaz,9057
Small Tortoise,31445
Small Tower,8478
Small Treasure Chest,35571
Small Tropical Fish,39408
Small Trunk,2426
Small Turquoise Pillow,2391
Small Whistle,12602
Small White Pillow,2392
Small Window,17901
Small Wooden Fence,17931
Smashed Stone Head,4851
Smelly Leather Legs,21418
Smelly Slime,31968
Smoke,2136
Smoking Coal,19251
Smoking Generator,21038
Smoldering Bonfire,30253
Smoldering Eye,39543
Snake Archway,9810
Snake Destroyer,4835
Snake God Trophy,11694
Snake God's Sceptre,11692
Snake God's Wristguard,11691
Snake Maw,31336
Snake Maw (Immobile),30422
Snake Railing,9911
Snake Sceptre,11371
Snake Skin,9694
Snakebite Rod,3066
Snapping Fireworks Rocket,37450
Sneaky Stabber of Eliteness,9594
Sneaky Stabber of Eliteness (Jammed),9595
Sniper Arrow,7364
Sniper Gloves,5875
Snow,6593
Snow (Footsteps),6608
Snow Flake Tapestry,20315
Snow Globe,20312
Snow Heap,611
Snowball,2992
Snowbash Figurine,35589
Snowman,7171
Snowman (Decorated),7172
Snowman (Wrappable),10208
Snowman (Yeti),7173
Snowman Doll,10339
Snowman Package,10207
Snowy Pine Tree,7023
Soap,35595
Sofa Chair,2369
Sofa Chair Kit,2779
Soft Cheese,17820
Soft Hammer,30194
Soft Piece of Cloth,21869
Soil,950
Solar Axe,8097
Soldier Helmet,3375
Solid Rage,23517
Solitude Charm,10345
Solstice Tree,9995
Some Broken Shells,5681
Some Broken Shells (Item),21395
Some Cracks,6298
Some Cracks (Hole),21973
Some Eggs,40019
Some Golden Fruits,3020
Some Golem Parts,39818
Some Grimeleech Wings,22730
Some Leaves,3129
Some Mortal Essence,33891
Some Mushroom Fertilizer,15699
Some Mushrooms,3730
Some Mushrooms (Brown),3729
Some Pieces of Wood,32002
Some Special Leaves,120
Some Truffels,15830
Some Wood,3107
Something Crawling,21832
Something Crawling (Item),8180
Something Sparkling (1),1722
Something Sparkling (2),1723
Soothe Bloom,21213
Sorc and Druid Attack Rune,17112
Sorcerer Statue,8007
Sorcerer Statue (Dwarf),7949
Sorcerer Test Weapon Test,28466
Sorcerer and Druid Staff,17111
Sorrow,33793
Sorrow Seeds,37095
Soul Contract,10028
Soul Net,14020
Soul Orb,5944
Soul Stone,5809
Soulbastion,34099
Soulbiter,34084
Soulbleeder,34088
Soulcrusher,34086
Soulcutter,34082
Souleater (Axe),34085
Souleater Trophy,11679
Soulfire Rune,3195
Soulforged Lantern,32591
Soulful Legs,32618
Soulhexer,34091
Soulmaimer,34087
Soulmantle,34095
Soulpiercer,34089
Soulshanks,34092
Soulshell,34094
Soulshredder,34083
Soulshroud,34096
Soulstrider,34093
Soultainter,34090
Soup Kettle,11811
Spare Part,9154
Spark Sphere,23518
Spark of Light,21809
Sparking Rainbow Shield,8080
Sparkion Claw,23502
Sparkion Legs,23504
Sparkion Stings,23505
Sparkion Tail,23503
Sparkles,25748
Sparkles (Quest),25797
Sparkling Fireworks Rocket,37458
Spear,3277
Special Balloon Box,37469
Special Carpet Box,37462
Special Flask (Fools Guild),110
Special Flask (Holy Water),133
Special Flask (Padreia),135
Special Flask (Quara),126
Special Flask (Slime),107
Special Flask (Stalker),125
Special Flask (Vascalir),12785
Special Fx Box,37468
Special Polish,9107
Spectral Bolt,35902
Spectral Cloth,11546
Spectral Dress,4836
Spectral Gold Nugget,32724
Spectral Horse Tack,34074
Spectral Horseshoe,34072
Spectral Saddle,34073
Spectral Scrap of Cloth,32629
Spectral Silver Nugget,32725
Spectral Stone,4840
Spell Rune,8091
Spellbook,3059
Spellbook (Alternative),3101
Spellbook of Ancient Arcana,14769
Spellbook of Dark Mysteries,8090
Spellbook of Enlightenment,8072
Spellbook of Lost Souls,8075
Spellbook of Mind Control,8074
Spellbook of Vigilance,16107
Spellbook of Warding,8073
Spellbook of the Novice,21400
Spellscroll of Prophecies,8076
Spellsinger's Seal,14008
Spellwand,651
Spellweaver's Robe,10438
Sphinx Feather,31437
Sphinx Statue,30457
Sphinx Statue (Sitting),30459
Sphinx Tiara,31438
Spicy Frog,31964
Spider (Steel),21878
Spider Egg,233
Spider Fangs,8031
Spider Silk,5879
Spider Victim,200
Spider Web (Ground),192
Spider Web (Quest),23736
Spider in a Terrarium,26080
Spiderweb Clouds Shreds,31339
Spiderwebs,8032
Spidris Mandible,14082
Spike Shield,17810
Spike Sword,3271
Spiked Iron Ball,10408
Spiked Squelcher,7452
Spikes,2148
Spiky Club,17859
Spiky Shield,10968
Spirit Cage,4050
Spirit Cloak,8042
Spirit Container,5884
Spirit Guide,29431
Spirit Shovel,19203
Spiritthorn Armor,39147
Spiritthorn Helmet,39148
Spiritthorn Ring,39179
Spiritual Charm,10343
Spiritual Horseshoe,44048
Spite's Spirit,33926
Spitter Nose,14078
Splashing Fireworks Rocket,37453
Splint,39144
Sponge (Layered),13673
Sponge (Spiky),13672
Spooky Blue Eye,9642
Spooky Hood,32630
Spool of Steel Silk Yarn,21820
Spool of Yarn,5886
Spoon,3468
Spoon with a Ribbon,12175
Spore Reservoir,43790
Springsprout Rod,8084
Sprocketwhip,10718
Sprocketwhip Cone,12234
Spying Eye,23512
Spyreport,3232
Square Side Table,31207
Square Table,2315
Square Table Kit,2784
Squeezing Gear of Girlpower,9596
Squeezing Gear of Girlpower (Jammed),9597
Srezz' Eye,34103
Stabilizer,9248
Stack of Books,27897
Staff,3289
Staff (Simon),6107
Stairs (Wooden),11707
Stalagmite Rune,3179
Stalagmites,393
Stale Bread of Ancientness,9376
Stale Mushroom Beer,15795
Stalking Seeds,39384
Stamina Extension,36725
Stamped Letter,3506
Stamped Parcel,3504
Stampor Horn,12312
Stampor Talons,12313
Standing Mirror,2454
Star Amulet,3014
Star Carpet,24431
Star Herb,3736
Star Ring,12669
Starfish,5416
Starfish (Item),24438
Starlight Buttercup,18447
Starlight Vial,25976
Statue (Archer),9436
Statue (Demonbunny),15633
Statue (Dolphin),8683
Statue (Gargoyle),8327
Statue (Guard),9432
Statue (Hand),8656
Statue (King),7952
Statue (Knight),2061
Statue (Lancer),9434
Statue (Lord),8390
Statue (Vampire),8323
Statue (Woman),8681
Statue (Yalahari),8836
Statue of Abyssador,16232
Statue of Bastesh,30619
Statue of Deathstrike,16236
Statue of Devovorga,4065
Statue of Fafnar,9438
Statue of Fafnar (Lightbearer),9625
Statue of Fafnar (Meditating),31162
Statue of Gnomevil,16240
Statue of a Werebadger,27349
Statue of a Werebear,27343
Statue of a Wereboar,27347
Statue of a Werewolf,27345
Statue of the Merchant,17957
Stealth Ring,3049
Steaming Hot Lava,7844
Steel Axe,7773
Steel Boots,3554
Steel Helmet,3351
Steel Shield,3409
Steel Spider Silk,21819
Sticky Elemental Goo,36617
Stimulated Brain,19078
Stitched Mutant Hide Legs,40589
Stockfish,32070
Stolen Golden Goblet,7870
Stone (Long Big),1779
Stone (Long),1777
Stone (Medium),1772
Stone (Small),1782
Stone Carving (Building),8946
Stone Carving (City),8952
Stone Carving (Fall),8950
Stone Carving (Ship),8944
Stone Carving (Yalahari),8948
Stone Circle,1996
Stone Coal Basin,2115
Stone Column,8560
Stone Floor (Rookgaard),500
Stone Gargoyle,8574
Stone Hammer,22320
Stone Herb,3735
Stone Ledge,9425
Stone Nose,16137
Stone Pedestal,8680
Stone Pedestal (Statue),8680
Stone Pile,12725
Stone Pile (Small),1823
Stone Pillars,17187
Stone Railing (Yalahar),8472
Stone Rubbish,3144
Stone Shower Rune,3175
Stone Skin Amulet,3081
Stone Spiked Club,22325
Stone Table Kit,2786
Stone Tablet with Ley Lines,27464
Stone Tile (Sand Switch),419
Stone Tiles,26121
Stone Wall (Cave),381
Stone Wall (Draft),22738
Stone Wall (Falcon Bastion),28467
Stone Wall (Venore),17200
Stone Wall Window (Panel-Less),1738
Stone Wing,10278
Stone of Insight,21383
Stone of Wisdom,4061
Stonecutter Axe,3319
Stonerefiner's Skull,27606
Stony Floor,6388
Stony Pillar,12487
Stony Pond,5079
Stool,11807
Stout Fishing Rod,32049
Strand of Hair,28490
Strand of Medusa Hair,10309
Strange Amulet,21379
Strange Apparatus (Coils Activated),8974
Strange Apparatus (Coils),8973
Strange Apparatus (Electrodes Activated),8979
Strange Apparatus (Electrodes),8978
Strange Blue Powder,12228
Strange Blue Powder (Used),12208
Strange Bonepile,12424
Strange Carving (Wall),12452
Strange Device,21759
Strange Empty Bucket,29310
Strange Fire,19114
Strange Good Night Songs,20050
Strange Grass Mat,10112
Strange Green Powder,12209
Strange Growth,12893
Strange Helmet,3373
Strange Holes,2147
Strange Idol,15897
Strange Machine,8990
Strange Machine (Activated),8991
Strange Machine (Broken),8989
Strange Mallet,27523
Strange Metal Statue,21134
Strange Orange Powder,12211
Strange Pedestal,15901
Strange Powder,4838
Strange Powder (Hive),13974
Strange Probing Device,21208
Strange Probing Device (Instable),21209
Strange Proto Matter,23513
Strange Red Powder,12226
Strange Red Powder (Used),12206
Strange Sand,12379
Strange Slits,2145
Strange Stalagmite,12489
Strange Stalagmites,12490
Strange Stone,15824
Strange Symbol,3058
Strange Symbols (Mushroom Gardens),16246
Strange Symbols (Venore I),17978
Strange Symbols (Venore II),17979
Strange Symbols (Venore III),17980
Strange Talisman,3045
Strange Violet Powder,12210
Strange Vortex,19804
Strange Vortex (Massive),19799
Strange Whirl,8193
Strange Yellow Powder,12227
Strange Yellow Powder (Used),12207
Strangely Coloured Glooth,21152
Strangely Glowing Mark (Blue),22077
Strangely Glowing Mark (Green),22076
Strangely Ornamented Key,29351
Strangely Shaped Block,19390
Strangely Shaped Menhir,19067
Straw Mat,5502
Straw Mat Foot Section,32565
Straw Mat Head Section,32556
Strawberry,3591
Strawberry Cupcake,28485
Streaked Devourer Eyes,36772
Streaked Devourer Legs,36774
Streaked Devourer Maw,36773
Street Lamp (Gas Lit),2109
Street Lamp (Gas),2108
Street Lamp (Gold Broken),8854
Street Lamp (Gold Lit),8666
Street Lamp (Gold),8663
Street Lamp (Rathleton Lit),20498
Street Lamp (Rathleton),20497
Street Lamp (Venorean Lit),17411
Street Lamp (Venorean),17412
Strike Enhancement,36724
Striker's Favourite Pillow,6105
String of Fairy Lights (BGY),37582
String of Fairy Lights (BGY, Unlit),37545
String of Fairy Lights (BRG),37581
String of Fairy Lights (BRG, Unlit),37544
String of Fairy Lights (RYG),37580
String of Fairy Lights (RYG, Unlit),37543
String of Mending,20208
Striped Carpet,24426
Striped Fur,10293
Striped Shark Trophy,35584
Strong Cloth,21873
Strong Health Cask,25880
Strong Health Keg,25904
Strong Health Potion,236
Strong Mana Cask,25890
Strong Mana Keg,25909
Strong Mana Potion,237
Strong Sinew,11548
Strong Wooden Gable,28834
Strut,6888
Stuck Arrow,5784
Stuck Axe,5790
Studded Armor,3378
Studded Club,3336
Studded Helmet,3376
Studded Legs,3362
Studded Shield,3426
Stuffed Bear Display,28929
Stuffed Bunny,3242
Stuffed Dragon,6566
Stuffed Teddy Display,28931
Stuffed Toad,10294
Stump Table,37008
Sturdy Bollard,40597
Sturdy Book,28792
Sturdy Chest,7892
Sublime Tournament Accolade,31473
Sublime Tournament Carpet,31469
Sudden Death Rune,3155
Sugar,12275
Sugar Cane,5465
Sugar Cane (Burnt),5463
Sugar Cane (Harvested),5462
Sugar Oat,12802
Sugatrap's Obsidian Lance,22713
Sulphider Shell,39375
Sulphur Blossom Lamp (Lit),31724
Sulphur Blossom Lamp (Unlit),31723
Sulphur Powder,39376
Sulphur Puddle,10693
Sulphur Stone,36597
Sulphurous Demonbone,28832
Sulphurous Stone,10315
Summer Dress,8046
Summerblade,29421
Sun Brooch,43737
Sun Catcher,25977
Sun Emblem,9453
Sun Fruit,29995
Sun Fruit Bush,29969
Sun Medal,31573
Sun Mirror,19361
Sun Mosaic (Left),36915
Sun Mosaic (Middle),36916
Sun Mosaic (Right),36917
Sunholder Tree,9812
Sunray Emblem,31574
Super Cask,32007
Supernatural Box,37457
Supply Crate,21156
Supreme Health Cask,25883
Supreme Health Keg,25907
Supreme Health Potion,23375
Surprise Bag (Blue),6570
Surprise Bag (Red),6571
Surprise Bag (Yellow),30316
Surprise Cube,23488
Surprise Jar,27654
Surprise Nest,14759
Suspicious Cauldron,8998
Suspicious Device,27653
Suspicious Documents,400
Suspicious Signet Ring,349
Suspicious Surprise Bag,8853
Svargrond Salmon Filet,29413
Swamp,4744
Swamp (Diggable),17950
Swamp Grass,9686
Swamp Lichen,16585
Swamplair Armor,8052
Swampling Club,17824
Swampling Moss,17822
Swan Feather,26181
Swan Feather (Asura),38635
Swan Feather Cloak,25779
Swarmer Antenna,14076
Swarmer Drum,14253
Swarmer Drum (Vibrating),14255
Sweet Mangonaise Elixir,11588
Sweet Smelling Bait,12320
Sweet and Sugary Substance,12143
Sweetheart Ring,21955
Sword,3264
Sword (Immobile),5857
Sword Hilt,3237
Sword Ring,3091
Sword Tapestry,23724
Symbol of Air,24208
Symbol of Bastesh,24220
Symbol of Crunor,24216
Symbol of Fardos,24194
Symbol of Fire,24206
Symbol of Nornur,24218
Symbol of Sula,24204
Symbol of Sula (Silver),43918
Symbol of Sun and Sea,31431
Symbol of Suon and Fafnar,24214
Symbol of Tibia,24202
Symbol of Toth,24224
Symbol of Urgith,24222
Table (Bench),13885
Table (Without Candles),43674
Table Lamp,2935
Table Lamp Kit,2798
Table with Burning Candles,43676
Table with Candles,43675
Taboret,11808
Tactical Map,10184
Tagralt Blade,31614
Tagralt Nugget,31333
Tagralt-Inlaid Scabbard,37002
Tail of Abyssador,16229
Tail of Corruption,11672
Tainted Blood Essence,19133
Tainted Glooth Capsule,21816
Tainted Heart,43854
Tall Dark Cypress,19676
Tall Dusky Cypress,20117
Tall Dusky Cypress (Broken Dream),20102
Tall Gloomy Cypress,20116
Tall Gloomy Cypress (Broken Dream),20101
Talon,3034
Tanjis' Sight,14022
Tanned Rhino Hide,22306
Tap,20745
Tap Dripping Slime,20733
Tapestry (Object),2600
Tapestry of Honour,37546
Tar,837
Tarantula Egg,10281
Tarantula Trap,12788
Tarnished Rhino Figurine,24387
Tarsal Arrow,14251
Tattered Piece of Robe,9684
Tattered Swan Feather,25244
Tatty Dragon Scale Legs,24404
Taurus Mace,7425
Tea Cup,20094
Tea Spoon,20189
Teal 25 Years Balloon,37515
Teal 25 Years Balloon (Inflated),37437
Teal Balloon,37499
Teal Balloon (Inflated),37421
Tear of Daraman,3233
Tearesa,30366
Technomancer Beard,396
Teddy Bear,2993
Tefrit's List,31716
Teleport Crystal,16167
Teleportation Rod,22182
Teleporter Vortex,37091
Telescope,3487
Telescope Eye,33934
Telescope Kit,2799
Tempest Shield,3442
Templar Scytheblade,3345
Temple Teleport Scroll,25718
Ten Cans,24476
Tendrils,39803
Tentacle Lamp,42297
Tentacle Lamp (Lit),42298
Tentacle Piece,11666
Tentacle of Tentugly,35611
Tentugly's Eye,35610
Tentugly's Jaws,35612
Terra Amulet,814
Terra Boots,813
Terra Helmet,31577
Terra Hood,830
Terra Legs,812
Terra Mantle,811
Terra Rod,3065
Terracotta,17547
Terramite Eggs,10453
Terramite Legs,10454
Terramite Shell,10452
Terran Rainbow Shield,8081
Terrarium,26172
Terrorbird Beak,10273
Test Weapon for Knights,28464
Test-Tube Holder,869
Thaian Sword,7391
Thawing Ice Pick,19249
The Alchemists' Formulas,8818
The Ambrosia Buffet,37620
The Avenger,6527
The Ban Hammer,37171
The Blood of Cloak of Terror,34007
The Book of Death Carpet,36944
The Calamity,8104
The Carrot of Doom,3250
The Carving of a Scorpion,12450
The Chiller,21350
The Cobra Amulet,31631
The Cobra Amulet Carpet,36950
The Crossbow of Swordfish,22711
The Crown of the Percht Queen (Fire),30275
The Crown of the Percht Queen (Ice),30276
The Cube,27511
The Demon Oak,7948
The Devileye,8024
The Dragon Spirit,44058
The Dust of Arthei,8720
The Dust of Boreth,8717
The Dust of Lersatio,8718
The Dust of Marziel,8719
The Dwarven Emperor's Beard,113
The Epic Wisdom,12810
The Epiphany,8103
The Essence of Chagorz,43504
The Essence of Ichgahal,43502
The Essence of Murcion,43501
The Essence of Vemiath,43503
The Eye of Suon,36708
The Famous Golden Bug,9614
The Famous Mina Losa Painting,7871
The Gods' Twilight Doll,39762
The Golden Outfit Display (Basic),31512
The Golden Outfit Display (Boots),31504
The Golden Outfit Display (Complete),31516
The Golden Outfit Display (Helmet),31508
The Golden Path,24042
The Handmaiden's Protector,6539
The Head of a Jester Doll,8779
The Heart of the Sea,14018
The Holy Tible,2836
The Horn of Sundering,3252
The Idol of Tukh Carpet,42084
The Imperor's Trident,6534
The Ironworker,8025
The Justice Seeker,7390
The Key Intihuatac,40523
The Lethal Lissy's Shirt,6100
The Lion's Heart,21439
The Living Idol of Tukh,40578
The Lower Left Part of a Map,9184
The Lower Right Part of a Map,9183
The Market (Object),12903
The Mexcalibur,8152
The Mexcalibur (Replica),19154
The Missing Piece of the Cube,31632
The Orb of Darkness Eternal,21804
The Orb of Life Everchanging,21812
The Orb of Light Undying,21805
The Orb of Nature,3064
The Peacock Ballad,28710
The Plasmother's Remains,6535
The Rain Coat,9446
The Regalia of Suon,31576
The Remains of a Canopic Jar (Horestis),12506
The Remains of a Lapis Vase,21937
The Remains of a Pirate,9180
The Ring of Ending Carpet,36948
The Ring of the Count,7924
The Rite of Eternal Night,22160
The Scorcher,21348
The Shield Nevermourn,9447
The Skull of a Beast,34075
The Spatial Almanach Carpet,36942
The Spatial Warp Almanac,28853
The Statue of the Snake God,4850
The Stomper,8101
The Supreme Cube,31633
The Supreme Cube (Small),33313
The Supreme Cube Carpet,36946
The Sylvan Sapling Carpet,36940
The Tail of the Keeper,11367
The Time Compass,21795
The Time Distort Almanac,31908
The Top Left Part of a Map,9182
The Top Right Part of a Map,9181
The Torso of a Jester Doll,8780
The True Book of Death,28702
The Vampire Count's Medal,18936
The Witches' Grimoire,7874
The World Board,19245
Theatre Script,8117
Theodore Loveless' Key,7934
Thermometer,19206
Thick Fur,10307
Thick Trunk,2352
Thorn,9643
Thorn Seed,24965
Thorn Spitter,14768
Thread Tree (Parrot),6094
Thread of Screw,5032
Three Cans,24483
Throwing Axe,35515
Throwing Cake,904
Throwing Knife,3298
Throwing Star,3287
Throwing Star of Sula,22870
Thunder Hammer,3309
Thunderheart Cuirass,22524
Thunderheart Hauberk,22525
Thunderheart Platemail,22526
Thundermind Raiment,22536
Thundersoul Tabard,22532
Thunderstorm Rune,3202
Tiara,35578
Tiara of Power,23475
Tibia Coin (Item),37317
Tibia Coins,22118
Tibia Streets Painting,27699
TibiaHispano Emblem,8151
Tibiacity Encyclopedia,8174
Tibianus Balloon,37509
Tibianus Balloon (Inflated),37431
Tibiapedia,34267
Tibiora's Box,4010
Tibiora's Box (Replica),43510
Tic-Tac-Toe Token (O),3548
Tic-Tac-Toe Token (X),3547
Tiger Eye,24961
Tiger Rider Statue,42401
Timber Chair,11803
Time Machine,25100
Time Ring,3053
Time-Particle Extractor,37331
Tin Key,12305
Tinder Box,20357
Tinged Pot,27656
Tiny Bass,32045
Tiny Healing Rune,17511
Tiny Vortex,19805
Titan Axe,7413
Titanic Mushroom,15583
Titanium Token,22724
Toga Mortis,31583
Token of Love,31594
Tomato,3596
Tomato (Orcsoberfest),31992
Tome of Knowledge,10217
Tonguefruit,12231
Tool for Analyzing Fluids,25305
Toolbox (Store),35174
Tooth File,18924
Tooth of Tazhadur,24940
Torch,2920
Torch (Medium),2922
Torch (Small),2924
Torch Bearer,2930
Torch Bearer (Metal),2942
Torch Bearer (Movable, Lit),32900
Torch Bearer (Movable, Unlit),32901
Torch of Change,27674
Torn Book,3121
Torn Book (Diary),8275
Torn Book (Readable),28483
Torn Incantation Fragment,19146
Torn Log Book,21378
Torn Magic Cape,19148
Torn Piece of Paper,644
Torn Shirt,25744
Torn Teddy,12617
Torso of Abyssador,16230
Torso of Deathstrike,16234
Torso of Gnomevil,16238
Tortoise Egg,5678
Tortoise Egg from Nargor,6125
Tortoise Shield,6131
Tournament Accolade,31471
Tournament Carpet,31468
Tower Shield,3428
Toxic Tulip,10717
Toxic Tulip Seed,12233
Toy Ball,43901
Toy Mouse,123
Toy Spider,8179
Traditional Gamsbart Hat,32100
Traditional Leather Shoes,32098
Traditional Neckerchief,32101
Traditional Shirt,32099
Traditional Stein,32102
Trained Fire Bug,19124
Training Axe,28541
Training Bow,28543
Training Club,28542
Training Rod,28544
Training Shield,44064
Training Sword,28540
Training Wand,28545
Translation Scroll,21467
Trap,3482
Trapped Bad Dream Monster,20203
Trapped Hyaena,22663
Trapped Lightning,19365
Trashed Draken Boots,11690
Treader of Torment,22756
Treasure Chest,5675
Treasure Chest (Abyssador),16184
Treasure Chest (Deathstrike),16182
Treasure Chest (Dragon),24864
Treasure Chest (Gnomevil),16183
Treasure Chest (Item),24862
Treasure Chest (Ornamented),2478
Treasure Chest (Oskayaat),44011
Treasure Map,5090
Treasure Map (Pirate),5706
Treasure Map (Store),31946
Tree Coral,13674
Tree Stump (Feyrist),25367
Tremendous Tyrant Head,36783
Tremendous Tyrant Shell,36784
Tribal Crest,10198
Tribal Mask,3403
Triple Bolt Crossbow,19356
Troll Green,3741
Troll Skull,29990
Trollroot,11515
Trophy Stand,872
Trophy of Feroxa,22104
